Entity,Year,Cost of a healthy diet,gdp,population,Region,bmi,row_added,imputed_from,values_imputed
Niger,2019,3.34,1612.6373,22947765,Africa,4.63934,False,,False
Niger,2020,3.6,1615.6927,23717615,Africa,4.8523,False,,False
Niger,2021,4.02,1585.5992,24502145,Africa,5.08075,False,,False
Niger,2022,4.48,1717.5189,25311978,Africa,5.32594,False,,False
Niger,2023,4.68,1689.5642,26159863,Africa,5.32594,False,bmi:GLB,True
Nigeria,2017,2.78,5651.7344,200254580,Africa,9.02521,False,,False
Nigeria,2018,2.96,5628.7407,204938752,Africa,9.35165,False,,False
Nigeria,2019,3.17,5628.1777,209485637,Africa,9.69847,False,,False
Nigeria,2020,3.41,5410.6934,213996185,Africa,10.0632,False,,False
Nigeria,2021,3.76,5491.7,218529286,Africa,10.44192,False,,False
Nigeria,2022,4.12,5552.838,223150906,Africa,10.83669,False,,False
Nigeria,2023,4.39,5593.0566,227882949,Africa,10.83669,False,bmi:GLB,True
North Korea,2017,3.2600000000000002,32372.004333333334,146186798,Asia,12.616279999999998,True,"Cost of a healthy diet:NEI[Russia,South Korea,China]|gdp:NEI[Russia,South Korea,China]|population:NEI[Russia,South Korea,China]|bmi:NEI[Russia,South Korea,China]",True
North Korea,2018,3.34,33411.30533333333,146430146,Asia,12.943416666666666,True,"Cost of a healthy diet:NEI[Russia,South Korea,China]|gdp:NEI[Russia,South Korea,China]|population:NEI[Russia,South Korea,China]|bmi:NEI[Russia,South Korea,China]",True
North Korea,2019,3.4500000000000006,34299.03133333333,146533063,Asia,13.27944,True,"Cost of a healthy diet:NEI[Russia,South Korea,China]|gdp:NEI[Russia,South Korea,China]|population:NEI[Russia,South Korea,China]|bmi:NEI[Russia,South Korea,China]",True
North Korea,2020,3.6666666666666665,33984.36266666667,146371295,Asia,13.62798,True,"Cost of a healthy diet:NEI[Russia,South Korea,China]|gdp:NEI[Russia,South Korea,China]|population:NEI[Russia,South Korea,China]|bmi:NEI[Russia,South Korea,China]",True
North Korea,2021,3.8166666666666664,35967.124,145836172,Asia,13.982730000000002,True,"Cost of a healthy diet:NEI[Russia,South Korea,China]|gdp:NEI[Russia,South Korea,China]|population:NEI[Russia,South Korea,China]|bmi:NEI[Russia,South Korea,China]",True
North Korea,2022,4.183333333333334,36497.26966666667,145579889,Asia,14.331346666666667,True,"Cost of a healthy diet:NEI[Russia,South Korea,China]|gdp:NEI[Russia,South Korea,China]|population:NEI[Russia,South Korea,China]|bmi:NEI[Russia,South Korea,China]",True
North Korea,2023,4.363333333333332,37662.87433333333,145440502,Asia,14.331346666666667,True,"Cost of a healthy diet:NEI[Russia,South Korea,China]|gdp:NEI[Russia,South Korea,China]|population:NEI[Russia,South Korea,China]|bmi:GLB",True
North Macedonia,2017,3.29,20119.943,1940877,Europe,27.09101,False,,False
North Macedonia,2018,3.3,20804.775,1919730,Europe,27.76966,False,,False
North Macedonia,2019,3.49,21765.686,1897643,Europe,28.47417,False,,False
North Macedonia,2020,3.52,20970.287,1872021,Europe,29.19683,False,,False
North Macedonia,2021,3.84,22142.973,1851109,Europe,29.92071,False,,False
North Macedonia,2022,4.47,22820.977,1840236,Europe,30.6488,False,,False
North Macedonia,2023,4.74,23343.602,1831800,Europe,30.6488,False,bmi:GLB,True
Northern Cyprus,2017,2.89,42128.566,1254274,Asia,23.56579,True,Cost of a healthy diet:NEI[Cyprus]|gdp:NEI[Cyprus]|population:NEI[Cyprus]|bmi:NEI[Cyprus],True
Northern Cyprus,2018,2.93,44227.91,1270743,Asia,23.8538,True,Cost of a healthy diet:NEI[Cyprus]|gdp:NEI[Cyprus]|population:NEI[Cyprus]|bmi:NEI[Cyprus],True
Northern Cyprus,2019,3.04,46195.594,1286669,Asia,24.14631,True,Cost of a healthy diet:NEI[Cyprus]|gdp:NEI[Cyprus]|population:NEI[Cyprus]|bmi:NEI[Cyprus],True
Northern Cyprus,2020,3.14,44203.89,1302250,Asia,24.4562,True,Cost of a healthy diet:NEI[Cyprus]|gdp:NEI[Cyprus]|population:NEI[Cyprus]|bmi:NEI[Cyprus],True
Northern Cyprus,2021,3.1,48781.277,1317311,Asia,24.78185,True,Cost of a healthy diet:NEI[Cyprus]|gdp:NEI[Cyprus]|population:NEI[Cyprus]|bmi:NEI[Cyprus],True
Northern Cyprus,2022,3.44,51588.445,1331376,Asia,25.10993,True,Cost of a healthy diet:NEI[Cyprus]|gdp:NEI[Cyprus]|population:NEI[Cyprus]|bmi:NEI[Cyprus],True
Northern Cyprus,2023,3.65,52190.875,1344981,Asia,25.10993,True,Cost of a healthy diet:NEI[Cyprus]|gdp:NEI[Cyprus]|population:NEI[Cyprus]|bmi:GLB,True
Norway,2017,3.32,87194.11,5276807,Europe,18.4957,False,,False
Norway,2018,3.43,87338.47,5311751,Europe,18.73816,False,,False
Norway,2019,3.53,87725.73,5347733,Europe,18.98198,False,,False
Norway,2020,3.62,86096.055,5379275,Europe,19.2358,False,,False
Norway,2021,3.63,88984.14,5408082,Europe,19.49927,False,,False
Norway,2022,3.98,91051.086,5456796,Europe,19.76505,False,,False
Norway,2023,4.33,90085.555,5519167,Europe,19.76505,False,bmi:GLB,True
Oman,2017,2.29,38691.11,4537397,Asia,26.22723,False,,False
Oman,2018,2.39,38673.605,4597878,Asia,26.95943,False,,False
Oman,2019,2.49,38292.387,4591248,Asia,27.7725,False,,False
Oman,2020,2.48,37560.6,4522502,Asia,28.67649,False,,False
Oman,2021,2.45,38719.457,4500429,Asia,29.49348,False,,False
Oman,2022,2.7,39780.21,4730229,Asia,30.18688,False,,False
Oman,2023,2.88,37709.066,5049267,Asia,30.18688,False,bmi:GLB,True
Pakistan,2017,2.97,5031.5605,223273974,Asia,16.35834,False,,False
Pakistan,2018,2.91,5255.0635,226928893,Asia,17.40055,False,,False
Pakistan,2019,2.95,5295.953,230800908,Asia,18.46998,False,,False
Pakistan,2020,3.18,5135.0146,235001745,Asia,19.56702,False,,False
Pakistan,2021,3.3,5367.2734,239477805,Asia,20.69342,False,,False
Pakistan,2022,3.7,5526.2793,243700667,Asia,21.84745,False,,False
Pakistan,2023,4.08,5439.1797,247504505,Asia,21.84745,False,bmi:GLB,True
Palestine,2017,2.53,6426.7954,4742747,Asia,30.9377,False,,False
Palestine,2018,2.65,6342.9375,4850593,Asia,31.34411,False,,False
Palestine,2019,2.76,6269.891,4957773,Asia,31.734,False,,False
Palestine,2020,2.77,5423.6826,5069692,Asia,32.10747,False,,False
Palestine,2021,2.72,5663.1216,5185341,Asia,32.46407,False,,False
Palestine,2022,3.03,5753.084,5305274,Asia,32.8151,False,,False
Palestine,2023,3.16,5361.131,5409201,Asia,32.8151,False,bmi:GLB,True
Panama,2017,4.19,31979.812,4098704,America,31.28631,False,,False
Panama,2018,3.88,32681.447,4167860,America,32.23535,False,,False
Panama,2019,3.78,33163.727,4234698,America,33.18132,False,,False
Panama,2020,3.65,26881.799,4293258,America,34.1384,False,,False
Panama,2021,3.63,30932.764,4345410,America,35.10766,False,,False
Panama,2022,3.96,33833.027,4400775,America,36.0801,False,,False
Panama,2023,4.2,35863.88,4458758,America,36.0801,False,bmi:GLB,True
Papua New Guinea,2017,3.61,11772.574,267346654,Oceania,8.5134,True,Cost of a healthy diet:NEI[Indonesia]|gdp:NEI[Indonesia]|population:NEI[Indonesia]|bmi:NEI[Indonesia],True
Papua New Guinea,2018,3.68,12262.231,269951847,Oceania,9.06837,True,Cost of a healthy diet:NEI[Indonesia]|gdp:NEI[Indonesia]|population:NEI[Indonesia]|bmi:NEI[Indonesia],True
Papua New Guinea,2019,3.68,12757.785,272489381,Oceania,9.64154,True,Cost of a healthy diet:NEI[Indonesia]|gdp:NEI[Indonesia]|population:NEI[Indonesia]|bmi:NEI[Indonesia],True
Papua New Guinea,2020,3.86,12388.545,274814861,Oceania,10.23832,True,Cost of a healthy diet:NEI[Indonesia]|gdp:NEI[Indonesia]|population:NEI[Indonesia]|bmi:NEI[Indonesia],True
Papua New Guinea,2021,4.0,12757.074,276758056,Oceania,10.86129,True,Cost of a healthy diet:NEI[Indonesia]|gdp:NEI[Indonesia]|population:NEI[Indonesia]|bmi:NEI[Indonesia],True
Papua New Guinea,2022,4.39,13334.266,278830527,Oceania,11.50446,True,Cost of a healthy diet:NEI[Indonesia]|gdp:NEI[Indonesia]|population:NEI[Indonesia]|bmi:NEI[Indonesia],True
Papua New Guinea,2023,4.63,13889.975,281190068,Oceania,11.50446,True,Cost of a healthy diet:NEI[Indonesia]|gdp:NEI[Indonesia]|population:NEI[Indonesia]|bmi:GLB,True
Paraguay,2017,3.74,15320.337,6338658,America,27.28914,False,,False
Paraguay,2018,3.73,15592.984,6427382,America,28.20804,False,,False
Paraguay,2019,3.71,15321.324,6515059,America,29.14951,False,,False
Paraguay,2020,3.73,14991.66,6603741,America,30.10996,False,,False
Paraguay,2021,3.95,15406.167,6684184,America,31.08697,False,,False
Paraguay,2022,4.47,15259.1455,6760460,America,32.08339,False,,False
Paraguay,2023,4.71,15826.088,6844150,America,32.08339,False,bmi:GLB,True
Peru,2017,3.25,15069.522,31324639,America,22.25411,False,,False
Peru,2018,3.19,15386.26,31897590,America,23.19111,False,,False
Peru,2019,3.25,15463.543,32449302,America,24.14778,False,,False
Peru,2020,3.34,13609.6,32838577,America,25.1392,False,,False
Peru,2021,3.5,15280.551,33155883,America,26.14957,False,,False
Peru,2022,3.94,15559.821,33475436,America,27.18473,False,,False
Peru,2023,4.3,15327.582,33845616,America,27.18473,False,bmi:GLB,True
Philippines,2017,3.26,8584.136,108119691,Asia,7.01294,False,,False
Philippines,2018,3.4,9016.286,109465284,Asia,7.3284,False,,False
Philippines,2019,3.47,9452.294,110804685,Asia,7.6564,False,,False
Philippines,2020,3.55,8455.185,112081270,Asia,7.99819,False,,False
Philippines,2021,3.73,8857.79,113100947,Asia,8.35913,False,,False
Philippines,2022,3.97,9457.104,113964343,Asia,8.73605,False,,False
Philippines,2023,4.21,9898.533,114891199,Asia,8.73605,False,bmi:GLB,True
Poland,2017,2.95,34354.598,38254964,Europe,28.17818,False,,False
Poland,2018,3.03,36500.41,38241070,Europe,28.91616,False,,False
Poland,2019,3.25,38181.62,38225884,Europe,29.66397,False,,False
Poland,2020,3.38,37852.8,38171005,Europe,30.4156,False,,False
Poland,2021,3.36,41059.586,38040303,Europe,31.16302,False,,False
Poland,2022,3.8,43405.023,38385734,Europe,31.41283,False,,False
Poland,2023,4.04,43672.766,38762847,Europe,31.41283,False,bmi:GLB,True
Portugal,2017,2.64,37943.113,10330838,Europe,24.70543,False,,False
Portugal,2018,2.73,39123.613,10325355,Europe,25.1747,False,,False
Portugal,2019,2.85,40188.285,10343218,Europe,25.63292,False,,False
Portugal,2020,2.87,36852.227,10370519,Europe,26.0877,False,,False
Portugal,2021,2.99,38657.668,10390957,Europe,26.55605,False,,False
Portugal,2022,3.51,41070.86,10417074,Europe,27.06199,False,,False
Portugal,2023,3.82,41571.02,10430735,Europe,27.06199,False,bmi:GLB,True
Puerto Rico,2017,3.9800000000000004,16773.624,6741306,America,22.762157499999997,True,"Cost of a healthy diet:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|gdp:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|population:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|bmi:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]",True
Puerto Rico,2018,4.047499999999999,17009.81245,6801076,America,23.31185,True,"Cost of a healthy diet:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|gdp:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|population:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|bmi:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]",True
Puerto Rico,2019,4.195,17210.660925,6858659,America,23.8799575,True,"Cost of a healthy diet:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|gdp:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|population:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|bmi:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]",True
Puerto Rico,2020,4.407500000000001,15669.1524,6919522,America,24.472602499999997,True,"Cost of a healthy diet:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|gdp:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|population:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|bmi:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]",True
Puerto Rico,2021,4.654999999999999,16297.5593,6980580,America,25.063382500000003,True,"Cost of a healthy diet:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|gdp:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|population:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|bmi:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]",True
Puerto Rico,2022,5.140000000000001,16725.014975000002,7034942,America,25.6698575,True,"Cost of a healthy diet:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|gdp:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|population:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|bmi:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]",True
Puerto Rico,2023,5.48,16941.230799999998,7085527,America,25.6698575,True,"Cost of a healthy diet:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|gdp:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|population:NEI[Dominican Republic,Haiti,Trinidad and Tobago,Jamaica]|bmi:GLB",True
Qatar,2017,2.32,115064.945,2706716,Asia,39.01982,False,,False
Qatar,2018,2.43,114909.945,2761144,Asia,39.81867,False,,False
Qatar,2019,2.45,113160.98,2797927,Asia,40.68851,False,,False
Qatar,2020,2.44,103061.914,2803375,Asia,41.75581,False,,False
Qatar,2021,2.35,116832.57,2814988,Asia,42.89238,False,,False
Qatar,2022,2.52,114740.125,2892466,Asia,43.75553,False,,False
Qatar,2023,2.58,116159.14,2979086,Asia,43.75553,False,bmi:GLB,True
Romania,2017,2.79,32849.11,19689405,Europe,31.33332,False,,False
Romania,2018,2.84,35065.18,19597874,Europe,32.79678,False,,False
Romania,2019,3.04,36633.363,19501542,Europe,34.25017,False,,False
Romania,2020,3.17,35482.195,19392467,Europe,35.68721,False,,False
Romania,2021,3.22,37730.37,19248159,Europe,37.11097,False,,False
Romania,2022,3.57,39377.973,19166776,Europe,38.23628,False,,False
Romania,2023,3.93,40301.5,19118482,Europe,38.23628,False,bmi:GLB,True
Russia,2017,2.25,35570.39,146186798,Europe,26.43276,False,,False
Russia,2018,2.28,36536.695,146430146,Europe,26.77684,False,,False
Russia,2019,2.45,37319.32,146533063,Europe,27.11705,False,,False
Russia,2020,2.57,36376.336,146371295,Europe,27.45495,False,,False
Russia,2021,2.77,38638.43,145836172,Europe,27.7768,False,,False
Russia,2022,3.09,38214.496,145579889,Europe,28.04944,False,,False
Russia,2023,3.17,39887.34,145440502,Europe,28.04944,False,bmi:GLB,True
Rwanda,2017,3.05,2351.597,12202062,Africa,3.16088,False,,False
Rwanda,2018,2.89,2493.44,12488000,Africa,3.40847,False,,False
Rwanda,2019,2.99,2667.4646,12776102,Africa,3.67215,False,,False
Rwanda,2020,3.3,2520.3174,13065838,Africa,3.95306,False,,False
Rwanda,2021,3.31,2733.4355,13355260,Africa,4.25166,False,,False
Rwanda,2022,3.87,2892.4597,13651025,Africa,4.56908,False,,False
Rwanda,2023,4.59,3062.999,13954473,Africa,4.56908,False,bmi:GLB,True
Saint Kitts and Nevis,2017,3.37,29948.92,47075,America,42.82592,False,,False
Saint Kitts and Nevis,2018,3.51,30576.248,47032,America,43.58385,False,,False
Saint Kitts and Nevis,2019,3.65,31512.193,46976,America,44.34437,False,,False
Saint Kitts and Nevis,2020,3.81,26736.928,46896,America,45.10648,False,,False
Saint Kitts and Nevis,2021,3.95,26896.617,46786,America,45.86787,False,,False
Saint Kitts and Nevis,2022,4.59,29712.686,46732,America,46.61522,False,,False
Saint Kitts and Nevis,2023,4.84,30966.332,46783,America,46.61522,False,bmi:GLB,True
Saint Lucia,2017,3.6,22422.598,176352,America,29.78383,False,,False
Saint Lucia,2018,3.8,22981.918,177032,America,30.57369,False,,False
Saint Lucia,2019,4.03,22738.248,177675,America,31.38012,False,,False
Saint Lucia,2020,4.41,17142.045,178261,America,32.20626,False,,False
Saint Lucia,2021,4.57,19101.166,178540,America,33.0611,False,,False
Saint Lucia,2022,4.9,22962.281,178794,America,33.93452,False,,False
Saint Lucia,2023,5.22,23403.744,179291,America,33.93452,False,bmi:GLB,True
Saint Vincent and the Grenadines,2017,4.3,15533.222,105674,America,29.88657,False,,False
Saint Vincent and the Grenadines,2018,4.44,16139.066,104939,America,30.59861,False,,False
Saint Vincent and the Grenadines,2019,4.48,16365.325,104183,America,31.32182,False,,False
Saint Vincent and the Grenadines,2020,4.65,15763.705,103540,America,32.05409,False,,False
Saint Vincent and the Grenadines,2021,4.87,16200.899,102848,America,32.80342,False,,False
Saint Vincent and the Grenadines,2022,5.48,16835.023,102063,America,33.56653,False,,False
Saint Vincent and the Grenadines,2023,6.03,17858.244,101331,America,33.56653,False,bmi:GLB,True
Sao Tome and Principe,2017,2.31,5521.2026,206986,Africa,12.50113,False,,False
Sao Tome and Principe,2018,2.63,5674.7236,210198,Africa,13.00792,False,,False
Sao Tome and Principe,2019,2.98,5702.0835,213405,Africa,13.52654,False,,False
Sao Tome and Principe,2020,3.29,5742.9473,217450,Africa,14.03,False,,False
Sao Tome and Principe,2021,3.8,5732.6943,221975,Africa,14.52803,False,,False
Sao Tome and Principe,2022,4.17,5632.1387,226313,Africa,15.03851,False,,False
Sao Tome and Principe,2023,4.43,5541.302,230882,Africa,15.03851,False,bmi:GLB,True
Saudi Arabia,2017,2.46,57942.547,30782400,Asia,37.85023,False,,False
Saudi Arabia,2018,2.46,61359.465,30365119,Asia,38.30225,False,,False
Saudi Arabia,2019,2.48,62647.715,30472809,Asia,38.7484,False,,False
Saudi Arabia,2020,2.43,57420.734,30991206,Asia,39.46707,False,,False
Saudi Arabia,2021,2.62,62690.496,31328374,Asia,40.358,False,,False
Saudi Arabia,2022,2.87,67178.59,32175351,Asia,41.1081,False,,False
Saudi Arabia,2023,2.96,64481.844,33264289,Asia,41.1081,False,bmi:GLB,True
Senegal,2017,2.65,3871.4514,15475001,Africa,7.34309,False,,False
Senegal,2018,2.72,3998.2864,15914495,Africa,7.58629,False,,False
Senegal,2019,2.79,4070.6123,16352926,Africa,7.84299,False,,False
Senegal,2020,2.88,4018.0413,16789217,Africa,8.11252,False,,False
Senegal,2021,3.04,4173.6772,17220866,Africa,8.39039,False,,False
Senegal,2022,3.44,4228.734,17651099,Africa,8.68215,False,,False
Senegal,2023,3.63,4304.7617,18077573,Africa,8.68215,False,bmi:GLB,True
Serbia,2017,3.56,19437.904,7073507,Europe,23.39587,False,,False
Serbia,2018,3.64,20453.082,7020014,Europe,23.88757,False,,False
Serbia,2019,3.84,21539.922,6966155,Europe,24.4088,False,,False
Serbia,2020,3.86,21477.877,6907814,Europe,24.94657,False,,False
Serbia,2021,4.01,23404.998,6835429,Europe,25.49247,False,,False
Serbia,2022,4.63,24633.07,6791215,Europe,26.05491,False,,False
Serbia,2023,5.19,25740.203,6773204,Europe,26.05491,False,bmi:GLB,True
Seychelles,2017,3.53,31595.668,112443,Africa,27.48618,False,,False
Seychelles,2018,3.5,32841.426,115053,Africa,28.00323,False,,False
Seychelles,2019,3.53,34346.07,117662,Africa,28.54433,False,,False
Seychelles,2020,3.46,30056.2,120299,Africa,29.10129,False,,False
Seychelles,2021,3.79,29979.828,123000,Africa,29.67629,False,,False
Seychelles,2022,4.05,27978.178,125533,Africa,30.26695,False,,False
Seychelles,2023,4.22,28635.355,127961,Africa,30.26695,False,bmi:GLB,True
Sierra Leone,2017,2.64,2755.9043,7379300,Africa,5.73562,False,,False
Sierra Leone,2018,2.8,2769.8696,7554568,Africa,5.85972,False,,False
Sierra Leone,2019,2.76,2855.229,7731994,Africa,5.99645,False,,False
Sierra Leone,2020,2.83,2755.1025,7912557,Africa,6.1459,False,,False
Sierra Leone,2021,3.08,2851.9521,8094603,Africa,6.30555,False,,False
Sierra Leone,2022,3.39,2937.3735,8276809,Africa,6.47527,False,,False
Sierra Leone,2023,3.74,3037.6765,8460523,Africa,6.47527,False,bmi:GLB,True
Singapore,2017,2.78,116471.82,5604087,Asia,10.59605,False,,False
Singapore,2018,2.86,119927.766,5634366,Asia,11.13614,False,,False
Singapore,2019,2.92,120114.13,5669562,Asia,11.69943,False,,False
Singapore,2020,3.0,115893.04,5620151,Asia,12.28996,False,,False
Singapore,2021,3.09,132617.36,5546291,Asia,12.90418,False,,False
Singapore,2022,3.31,133571.97,5649888,Asia,13.53592,False,,False
Singapore,2023,3.46,129555.24,5789092,Asia,13.53592,False,bmi:GLB,True
Sint Maarten (Dutch part),2017,4.43,46088.36,39012,America,28.227119969298244,False,bmi:REG[America],True
Sint Maarten (Dutch part),2018,4.58,42154.1,39736,America,28.836340578947368,False,bmi:REG[America],True
Sint Maarten (Dutch part),2019,4.67,45996.793,40410,America,29.559088516666673,False,bmi:REG[America],True
Sint Maarten (Dutch part),2020,4.78,39265.76,41027,America,30.3035119622807,False,bmi:REG[America],True
Sint Maarten (Dutch part),2021,4.82,40507.066,41593,America,31.056122609649126,False,bmi:REG[America],True
Sint Maarten (Dutch part),2022,4.93,43877.25,42163,America,31.82160144122807,False,bmi:REG[America],True
Sint Maarten (Dutch part),2023,5.06,44894.695,42775,America,31.82160144122807,False,bmi:GLB,True
Slovakia,2017,2.46,35042.72,5435702,Europe,26.58054,False,,False
Slovakia,2018,2.53,36415.723,5443229,Europe,27.39027,False,,False
Slovakia,2019,2.69,37194.137,5450627,Europe,28.20953,False,,False
Slovakia,2020,2.89,36201.414,5455028,Europe,29.03329,False,,False
Slovakia,2021,3.01,38346.094,5442766,Europe,29.85681,False,,False
Slovakia,2022,3.54,38623.67,5473195,Europe,30.28089,False,,False
Slovakia,2023,4.14,39497.535,5518057,Europe,30.28089,False,bmi:GLB,True
Slovenia,2017,2.6,41703.305,2062410,Europe,19.86365,False,,False
Slovenia,2018,2.7,43371.98,2069484,Europe,20.25425,False,,False
Slovenia,2019,2.85,44580.777,2083438,Europe,20.67782,False,,False
Slovenia,2020,2.98,42474.227,2102421,Europe,21.14687,False,,False
Slovenia,2021,3.01,45914.06,2113495,Europe,21.65935,False,,False
Slovenia,2022,3.42,47064.152,2115231,Europe,22.20498,False,,False
Slovenia,2023,3.72,47868.387,2118394,Europe,22.20498,False,bmi:GLB,True
Solomon Islands,2017,2.765,34887.5755,12824903,Oceania,29.784115,True,"Cost of a healthy diet:NEI[Fiji,Australia]|gdp:NEI[Fiji,Australia]|population:NEI[Fiji,Australia]|bmi:NEI[Fiji,Australia]",True
Solomon Islands,2018,2.815,35531.6675,13018442,Oceania,30.36947,True,"Cost of a healthy diet:NEI[Fiji,Australia]|gdp:NEI[Fiji,Australia]|population:NEI[Fiji,Australia]|bmi:NEI[Fiji,Australia]",True
Solomon Islands,2019,2.9050000000000002,35702.268,13198810,Oceania,30.96477,True,"Cost of a healthy diet:NEI[Fiji,Australia]|gdp:NEI[Fiji,Australia]|population:NEI[Fiji,Australia]|bmi:NEI[Fiji,Australia]",True
Solomon Islands,2020,2.995,34157.356,13329379,Oceania,31.580599999999997,True,"Cost of a healthy diet:NEI[Fiji,Australia]|gdp:NEI[Fiji,Australia]|population:NEI[Fiji,Australia]|bmi:NEI[Fiji,Australia]",True
Solomon Islands,2021,3.21,34433.7665,13436568,Oceania,32.208525,True,"Cost of a healthy diet:NEI[Fiji,Australia]|gdp:NEI[Fiji,Australia]|population:NEI[Fiji,Australia]|bmi:NEI[Fiji,Australia]",True
Solomon Islands,2022,3.53,36322.9985,13560208,Oceania,32.83326,True,"Cost of a healthy diet:NEI[Fiji,Australia]|gdp:NEI[Fiji,Australia]|population:NEI[Fiji,Australia]|bmi:NEI[Fiji,Australia]",True
Solomon Islands,2023,3.84,37056.8235,13687638,Oceania,32.83326,True,"Cost of a healthy diet:NEI[Fiji,Australia]|gdp:NEI[Fiji,Australia]|population:NEI[Fiji,Australia]|bmi:GLB",True
Somalia,2017,3.61,1527.1122,14916630,Africa,10.24997,False,,False
Somalia,2018,3.88,1504.4391,15452489,Africa,10.70275,False,,False
Somalia,2019,3.98,1491.1075,16030969,Africa,11.17756,False,,False
Somalia,2020,3.93,1396.0535,16651200,Africa,11.66618,False,,False
Somalia,2021,4.08,1392.4642,17271435,Africa,12.16913,False,,False
Somalia,2022,4.65,1387.8137,17801895,Africa,12.69808,False,,False
Somalia,2023,4.65,1402.47,18358622,Africa,12.69808,False,bmi:GLB,True
Somaliland,2017,3.1733333333333333,3057.2989333333335,14916630,Africa,6.80098,True,"Cost of a healthy diet:NEI[Somalia,Ethiopia,Djibouti]|gdp:NEI[Somalia,Ethiopia,Djibouti]|population:NEI[Somalia,Ethiopia,Djibouti]|bmi:NEI[Somalia,Ethiopia,Djibouti]",True
Somaliland,2018,3.3066666666666666,3135.3695000000002,15452489,Africa,7.136970000000001,True,"Cost of a healthy diet:NEI[Somalia,Ethiopia,Djibouti]|gdp:NEI[Somalia,Ethiopia,Djibouti]|population:NEI[Somalia,Ethiopia,Djibouti]|bmi:NEI[Somalia,Ethiopia,Djibouti]",True
Somaliland,2019,3.4499999999999997,3246.1275666666666,16030969,Africa,7.490706666666667,True,"Cost of a healthy diet:NEI[Somalia,Ethiopia,Djibouti]|gdp:NEI[Somalia,Ethiopia,Djibouti]|population:NEI[Somalia,Ethiopia,Djibouti]|bmi:NEI[Somalia,Ethiopia,Djibouti]",True
Somaliland,2020,3.563333333333334,3234.693333333333,16651200,Africa,7.860913333333333,True,"Cost of a healthy diet:NEI[Somalia,Ethiopia,Djibouti]|gdp:NEI[Somalia,Ethiopia,Djibouti]|population:NEI[Somalia,Ethiopia,Djibouti]|bmi:NEI[Somalia,Ethiopia,Djibouti]",True
Somaliland,2021,3.7866666666666666,3313.661733333333,17271435,Africa,8.248013333333333,True,"Cost of a healthy diet:NEI[Somalia,Ethiopia,Djibouti]|gdp:NEI[Somalia,Ethiopia,Djibouti]|population:NEI[Somalia,Ethiopia,Djibouti]|bmi:NEI[Somalia,Ethiopia,Djibouti]",True
Somaliland,2022,4.266666666666667,3408.0288333333338,17801895,Africa,8.656433333333332,True,"Cost of a healthy diet:NEI[Somalia,Ethiopia,Djibouti]|gdp:NEI[Somalia,Ethiopia,Djibouti]|population:NEI[Somalia,Ethiopia,Djibouti]|bmi:NEI[Somalia,Ethiopia,Djibouti]",True
Somaliland,2023,4.373333333333334,3568.5108999999998,18358622,Africa,8.656433333333332,True,"Cost of a healthy diet:NEI[Somalia,Ethiopia,Djibouti]|gdp:NEI[Somalia,Ethiopia,Djibouti]|population:NEI[Somalia,Ethiopia,Djibouti]|bmi:GLB",True
South Africa,2017,3.0,14591.437,57635158,Africa,28.02176,False,,False
South Africa,2018,2.94,14571.376,58613001,Africa,28.43469,False,,False
South Africa,2019,2.94,14370.238,59587880,Africa,28.84686,False,,False
South Africa,2020,3.0,13266.786,60562374,Africa,29.2544,False,,False
South Africa,2021,3.14,13711.294,61502602,Africa,29.65177,False,,False
South Africa,2022,3.46,13777.192,62378417,Africa,30.03376,False,,False
South Africa,2023,3.76,13690.39,63212386,Africa,30.03376,False,bmi:GLB,True
South Korea,2017,4.73,44787.65,51486268,Asia,5.19567,False,,False
